x	y
15	0.849823352702883
16	0.835864176771495
17	0.834177737870274
18	0.838292529590982
19	0.751428624386456
20	0.765639447785561
21	0.674783560243361
22	0.668603478559821
23	0.686615212429728
24	0.561449330636841
25	0.554325708135717
26	0.653996239104245
27	0.682370515361279
28	0.681622273361754
29	0.741305244385282
30	0.788459210576333
31	0.798391440854302
32	0.844498167791067
33	0.803428114862677
34	0.744062656645184
35	0.7450769960643
36	0.879955462534013
37	0.834103949997221
38	0.779499595616657
39	0.921367425222697
40	0.81299806697812
41	0.772809241477185
42	0.785387956925559
43	0.778601237798447
44	0.771381274290595
45	0.774250655652275
46	0.758627083230224
47	0.75224349842159
48	0.789280636941137
49	0.802054169816178
50	0.74293278317758
51	0.78380188575196
52	0.774380794738248
53	0.477642684056555
54	0.64533842286498
55	0.697784382118198
56	0.703727626053029
57	0.896471316663195
58	0.937427857101629
59	0.870184305640601
60	0.797568389488693
61	0.789723475231891
62	1.09333146790282
63	1.08565408668279
64	1.05357013787587
65	1.00531861736671
66	0.985303438289097
67	0.973072702669818
68	0.959522251248616
69	0.954418821070472
70	0.938760872881918
71	0.958593678604767
72	0.936289031678809
73	1.01209226666896
74	0.975212720861994
75	0.971987946225589
76	0.789084244349636
77	0.825383359780101
78	0.82609113202276
79	0.895551599672452
80	0.95463500217464
81	0.944205447593037
82	0.940612386936276
83	0.938901479161825
84	0.941204540453776
85	0.714029441276896
86	0.756386271755624
87	0.713760699272813
88	0.857894206961594
89	0.841603218578606
90	0.872040739421232
91	0.878823226029056
92	0.893190588174414
93	0.822828581603082
94	0.769267654894572
95	0.771757347828137
96	0.779339120047982
97	0.808929989913042
98	0.887997439533518
99	0.930188038157411
100	0.876889802979428
