x	y	key	showSelected1
15	0.541090483828147	15	15
16	0.579244174399662	16	16
17	0.57023870742176	17	17
18	0.554757596620417	18	18
19	0.445206615233098	19	19
20	0.558656336153282	20	20
21	0.580299595858394	21	21
22	0.553805037750893	22	22
23	0.363503004674527	23	23
24	0.0900423193211274	24	24
25	-0.024005914837197	25	25
26	-0.0100392277518936	26	26
27	0.222378205446873	27	27
28	0.383237395156829	28	28
29	0.241497345357223	29	29
30	0.290164482470596	30	30
31	0.386766404888504	31	31
32	0.422117033534924	32	32
33	0.554834987387206	33	33
34	0.611049261347013	34	34
35	0.598161788255453	35	35
36	0.530691600400626	36	36
37	0.659318331503561	37	37
38	0.744412360362817	38	38
39	0.680355465533578	39	39
40	0.632186238659558	40	40
41	0.534938625403799	41	41
42	0.35592381728333	42	42
43	0.513519516105096	43	43
44	0.574540590943947	44	44
45	0.590273616268655	45	45
46	0.579670667155361	46	46
47	0.605698846963582	47	47
48	0.578394305973689	48	48
49	0.613323175286573	49	49
50	0.654947096376993	50	50
51	0.658873840365768	51	51
52	0.721113983010638	52	52
53	0.852700673621708	53	53
54	0.833560241358478	54	54
55	0.796119965914224	55	55
56	0.73514391220504	56	56
57	0.691237655183693	57	57
58	0.748754658017363	58	58
59	0.823057061045198	59	59
60	0.872272458126079	60	60
61	0.906351228385389	61	61
62	0.86047565403257	62	62
63	0.849669550674767	63	63
64	0.826253764429719	64	64
65	0.781893539137086	65	65
66	0.738473647969267	66	66
67	0.67922834735563	67	67
68	0.731209696347849	68	68
69	0.750304546282822	69	69
70	0.76819749825708	70	70
71	0.71751873504389	71	71
72	0.672529669115771	72	72
73	0.514483606613025	73	73
74	0.442195169203917	74	74
75	0.354687495920088	75	75
76	0.598262110424194	76	76
77	0.554244099349669	77	77
78	0.564777401182336	78	78
79	0.523040441791502	79	79
80	0.478351588077643	80	80
81	0.49345165815035	81	81
82	0.492799607986069	82	82
83	0.463459787301992	83	83
84	0.4265624305027	84	84
85	0.301058661624483	85	85
86	0.0942292766414005	86	86
87	0.286038901506704	87	87
88	0.302193174300835	88	88
89	0.348832595275279	89	89
90	0.283332044786571	90	90
91	0.281123965338803	91	91
92	0.378008389045289	92	92
93	0.372870288107662	93	93
94	0.508749937249334	94	94
95	0.490017943398587	95	95
96	0.493778917450062	96	96
97	0.494645115226061	97	97
98	0.423610224276308	98	98
99	0.369480713080894	99	99
100	0.327331900418766	100	100
