x	y
1	0.606572651768005
2	1.41276500573755
3	1.82868586364036
4	1.98542193545375
5	2.69576007562931
6	0.499035836347668
7	1.6222419496986
8	1.31976213602479
9	1.67611339095739
10	1.7650244261329
11	0.252464502522007
12	-0.0993388033466013
13	-0.940388184911212
14	0.060438823646397
15	0.152960054321814
16	0.0286052700535657
17	-0.400466770304502
18	-0.842452615498417
19	0.407796613906413
20	-0.819672429078774
21	-0.716058531129727
22	-0.186246066902895
23	1.08817828767532
24	0.0624077226872107
25	-0.241747345647679
26	-1.48077581456276
27	-1.42755550164319
28	-1.40081546424521
29	0.36994675595131
30	0.850152756255137
31	0.695632385007165
32	1.41801466502511
33	0.729867916951046
34	0.503239437153068
35	0.719420612552782
36	2.21075697392455
37	2.27127014427557
38	2.07092514970081
39	-0.118220639434681
40	0.235495835876551
41	0.330838535790936
42	-0.668320654574516
43	-0.391452984341587
44	-0.114861810776383
45	0.46327091716623
46	1.02909699462941
47	1.0393370387977
48	1.83678571612944
49	2.05490419594772
50	2.59190661194234
51	3.07501813104058
52	2.85313619830073
53	2.42982249965646
54	0.778274031502604
55	-0.0707923845790962
56	-0.916214357456742
57	-2.28086713740086
58	-2.92244624002401
59	-2.93474909565478
60	-2.61192669726046
61	-1.89075099692067
62	1.09916727931496
63	1.11200244566777
64	0.78264994821957
65	0.57707480575535
66	0.0105289349074421
67	-0.785334308353719
68	-0.861435881142775
69	-0.949073708580802
70	-0.968959184251886
71	-2.46416491642084
72	-1.13764076963662
73	0.839445895700959
74	-0.0578113466437252
75	0.578524226136732
76	0.641360556697034
77	1.29545328843957
78	0.333171563058004
79	1.35121329813678
80	-0.594151823237278
81	-0.85403017556618
82	-0.748494093792774
83	-0.0048875003819886
84	0.584118454634499
85	0.329549857188939
86	-0.943676114837126
87	-0.351851162747617
88	-1.85017435660683
89	-0.303832424572066
90	0.810537747499923
91	1.40752186213343
92	1.10534391144912
93	0.347485682568678
94	0.702166221302102
95	1.13656430260539
96	1.40712556111397
97	0.0957765989109841
98	1.61093596792991
99	-0.114108427334108
100	1.02357144125741
